image_id,source,alignment_score,artifact_score,class_id
760,Sys_VAR_ref_500_1,4.92,4.95,806
760,Sys_VAR_ref_500_2,4.85,4.2,806
760,Sys_VAR_ref_500_3,4.65,3.85,806
760,User_VAR_500_1,4.38,4.0,806
760,User_VAR_500_2,4.38,4.0,806
760,User_VAR_500_3,5.0,4.0,806
764,Sys_VAR_ref_500_1,4.85,4.92,806
764,Sys_VAR_ref_500_2,5.0,5.0,806
764,Sys_VAR_ref_500_3,4.85,4.72,806
764,User_VAR_500_1,5.0,5.0,806
764,User_VAR_500_2,5.0,5.0,806
764,User_VAR_500_3,5.0,5.0,806
766,Sys_VAR_ref_500_1,4.82,4.65,806
766,Sys_VAR_ref_500_2,4.12,3.85,806
766,Sys_VAR_ref_500_3,4.25,3.85,806
766,User_VAR_500_1,4.38,4.0,806
766,User_VAR_500_2,4.29,4.0,806
766,User_VAR_500_3,4.29,4.0,806
767,Sys_VAR_ref_500_1,4.25,2.85,806
767,Sys_VAR_ref_500_2,3.85,2.75,806
767,Sys_VAR_ref_500_3,4.15,3.85,806
767,User_VAR_500_1,4.38,4.0,806
767,User_VAR_500_2,4.38,4.0,806
767,User_VAR_500_3,4.38,4.0,806
768,Sys_VAR_ref_500_1,4.85,3.62,806
768,Sys_VAR_ref_500_2,4.85,4.2,806
768,Sys_VAR_ref_500_3,4.85,3.72,806
768,User_VAR_500_1,5.0,4.0,806
768,User_VAR_500_2,5.0,4.0,806
768,User_VAR_500_3,5.0,4.0,806
770,Sys_VAR_ref_500_1,4.12,3.65,810
770,Sys_VAR_ref_500_2,3.85,3.6,810
770,Sys_VAR_ref_500_3,3.85,2.4,810
770,User_VAR_500_1,3.75,3.0,810
770,User_VAR_500_2,4.38,3.0,810
770,User_VAR_500_3,3.75,4.0,810
771,Sys_VAR_ref_500_1,4.95,4.65,810
771,Sys_VAR_ref_500_2,4.92,4.65,810
771,Sys_VAR_ref_500_3,4.95,4.85,810
771,User_VAR_500_1,5.0,4.0,810
771,User_VAR_500_2,5.0,3.0,810
771,User_VAR_500_3,5.0,4.0,810
772,Sys_VAR_ref_500_1,0.15,1.2,810
772,Sys_VAR_ref_500_2,3.85,2.65,810
772,Sys_VAR_ref_500_3,4.65,3.85,810
772,User_VAR_500_1,3.75,3.0,810
772,User_VAR_500_2,3.75,3.0,810
772,User_VAR_500_3,1.88,3.0,810
774,Sys_VAR_ref_500_1,3.65,2.85,810
774,Sys_VAR_ref_500_2,4.25,2.85,810
774,Sys_VAR_ref_500_3,2.85,2.1,810
774,User_VAR_500_1,3.75,3.0,810
774,User_VAR_500_2,3.75,2.0,810
774,User_VAR_500_3,3.75,2.0,810
779,Sys_VAR_ref_500_1,4.65,2.85,810
779,Sys_VAR_ref_500_2,4.65,2.85,810
779,Sys_VAR_ref_500_3,4.65,3.2,810
779,User_VAR_500_1,4.38,5.0,810
779,User_VAR_500_2,5.0,5.0,810
779,User_VAR_500_3,4.38,5.0,810
781,Sys_VAR_ref_500_1,4.12,1.5,819
781,Sys_VAR_ref_500_2,4.12,3.68,819
781,Sys_VAR_ref_500_3,4.85,2.65,819
781,User_VAR_500_1,5.0,3.0,819
781,User_VAR_500_2,5.0,2.0,819
781,User_VAR_500_3,5.0,3.0,819
782,Sys_VAR_ref_500_1,4.15,1.5,819
782,Sys_VAR_ref_500_2,4.12,1.5,819
782,Sys_VAR_ref_500_3,4.35,1.5,819
782,User_VAR_500_1,5.0,2.0,819
782,User_VAR_500_2,5.0,2.0,819
782,User_VAR_500_3,5.0,2.0,819
783,Sys_VAR_ref_500_1,1.85,2.4,819
783,Sys_VAR_ref_500_2,1.85,2.4,819
783,Sys_VAR_ref_500_3,1.85,1.5,819
783,User_VAR_500_1,0.0,2.0,819
783,User_VAR_500_2,0.0,2.0,819
783,User_VAR_500_3,0.0,2.0,819
785,Sys_VAR_ref_500_1,3.65,1.5,819
785,Sys_VAR_ref_500_2,4.12,2.85,819
785,Sys_VAR_ref_500_3,4.15,1.5,819
785,User_VAR_500_1,4.17,2.0,819
785,User_VAR_500_2,4.17,3.0,819
785,User_VAR_500_3,4.17,3.0,819
788,Sys_VAR_ref_500_1,4.12,2.85,819
788,Sys_VAR_ref_500_2,4.85,2.15,819
788,Sys_VAR_ref_500_3,4.85,3.75,819
788,User_VAR_500_1,5.0,3.0,819
788,User_VAR_500_2,5.0,3.0,819
788,User_VAR_500_3,5.0,3.0,819
790,Sys_VAR_ref_500_1,0.85,1.5,836
790,Sys_VAR_ref_500_2,0.0,2.85,836
790,Sys_VAR_ref_500_3,0.15,2.85,836
790,User_VAR_500_1,0.71,2.0,836
790,User_VAR_500_2,0.83,3.0,836
790,User_VAR_500_3,0.0,3.0,836
794,Sys_VAR_ref_500_1,4.85,3.65,836
794,Sys_VAR_ref_500_2,0.0,3.2,836
794,Sys_VAR_ref_500_3,0.15,3.62,836
794,User_VAR_500_1,0.0,3.0,836
794,User_VAR_500_2,0.71,3.0,836
794,User_VAR_500_3,0.71,3.0,836
795,Sys_VAR_ref_500_1,0.0,2.85,836
795,Sys_VAR_ref_500_2,4.85,3.62,836
795,Sys_VAR_ref_500_3,1.25,3.65,836
795,User_VAR_500_1,0.56,3.0,836
795,User_VAR_500_2,0.0,3.0,836
795,User_VAR_500_3,0.0,4.0,836
796,Sys_VAR_ref_500_1,0.0,2.85,836
796,Sys_VAR_ref_500_2,4.85,1.5,836
796,Sys_VAR_ref_500_3,0.0,1.85,836
796,User_VAR_500_1,0.0,3.0,836
796,User_VAR_500_2,0.0,2.0,836
796,User_VAR_500_3,0.0,2.0,836
799,Sys_VAR_ref_500_1,0.0,3.25,836
799,Sys_VAR_ref_500_2,0.0,2.85,836
799,Sys_VAR_ref_500_3,0.0,2.85,836
799,User_VAR_500_1,0.0,2.0,836
799,User_VAR_500_2,0.0,3.0,836
799,User_VAR_500_3,0.0,4.0,836
800,Sys_VAR_ref_500_1,2.85,1.5,903
800,Sys_VAR_ref_500_2,2.15,1.2,903
800,Sys_VAR_ref_500_3,2.15,1.25,903
800,User_VAR_500_1,2.5,1.0,903
800,User_VAR_500_2,2.5,1.0,903
800,User_VAR_500_3,2.5,1.0,903
801,Sys_VAR_ref_500_1,3.85,3.62,903
801,Sys_VAR_ref_500_2,2.85,1.92,903
801,Sys_VAR_ref_500_3,3.85,2.65,903
801,User_VAR_500_1,2.86,4.0,903
801,User_VAR_500_2,2.86,4.0,903
801,User_VAR_500_3,2.86,2.0,903
803,Sys_VAR_ref_500_1,2.15,1.5,903
803,Sys_VAR_ref_500_2,3.42,1.5,903
803,Sys_VAR_ref_500_3,4.35,3.82,903
803,User_VAR_500_1,5.0,2.0,903
803,User_VAR_500_2,3.57,2.0,903
803,User_VAR_500_3,3.57,2.0,903
805,Sys_VAR_ref_500_1,1.85,2.4,903
805,Sys_VAR_ref_500_2,3.85,4.12,903
805,Sys_VAR_ref_500_3,4.15,1.85,903
805,User_VAR_500_1,5.0,2.0,903
805,User_VAR_500_2,3.75,3.0,903
805,User_VAR_500_3,3.33,2.0,903
808,Sys_VAR_ref_500_1,4.85,3.75,903
808,Sys_VAR_ref_500_2,4.15,2.85,903
808,Sys_VAR_ref_500_3,4.72,3.85,903
808,User_VAR_500_1,3.57,1.0,903
808,User_VAR_500_2,5.0,1.0,903
808,User_VAR_500_3,3.57,4.0,903
814,Sys_VAR_ref_500_1,4.12,2.85,917
814,Sys_VAR_ref_500_2,4.12,2.85,917
814,Sys_VAR_ref_500_3,4.65,2.8,917
814,User_VAR_500_1,5.0,2.0,917
814,User_VAR_500_2,5.0,3.0,917
814,User_VAR_500_3,5.0,2.0,917
815,Sys_VAR_ref_500_1,2.85,1.92,917
815,Sys_VAR_ref_500_2,3.85,1.92,917
815,Sys_VAR_ref_500_3,4.12,3.85,917
815,User_VAR_500_1,5.0,3.0,917
815,User_VAR_500_2,5.0,2.0,917
815,User_VAR_500_3,4.29,2.0,917
816,Sys_VAR_ref_500_1,4.12,2.85,917
816,Sys_VAR_ref_500_2,4.12,2.85,917
816,Sys_VAR_ref_500_3,4.12,2.85,917
816,User_VAR_500_1,5.0,2.0,917
816,User_VAR_500_2,4.17,1.0,917
816,User_VAR_500_3,5.0,1.0,917
818,Sys_VAR_ref_500_1,3.85,2.15,917
818,Sys_VAR_ref_500_2,3.85,1.2,917
818,Sys_VAR_ref_500_3,3.85,1.65,917
818,User_VAR_500_1,0.0,3.0,917
818,User_VAR_500_2,3.75,3.0,917
818,User_VAR_500_3,0.0,3.0,917
819,Sys_VAR_ref_500_1,3.85,1.92,917
819,Sys_VAR_ref_500_2,4.65,2.85,917
819,Sys_VAR_ref_500_3,4.12,2.85,917
819,User_VAR_500_1,5.0,3.0,917
819,User_VAR_500_2,5.0,2.0,917
819,User_VAR_500_3,4.38,3.0,917
821,Sys_VAR_ref_500_1,2.85,1.45,919
821,Sys_VAR_ref_500_2,1.85,1.2,919
821,Sys_VAR_ref_500_3,1.85,1.2,919
821,User_VAR_500_1,1.88,1.0,919
821,User_VAR_500_2,2.5,1.0,919
821,User_VAR_500_3,3.12,1.0,919
822,Sys_VAR_ref_500_1,1.85,1.2,919
822,Sys_VAR_ref_500_2,1.85,1.2,919
822,Sys_VAR_ref_500_3,1.85,1.2,919
822,User_VAR_500_1,2.5,1.0,919
822,User_VAR_500_2,2.5,1.0,919
822,User_VAR_500_3,2.5,1.0,919
823,Sys_VAR_ref_500_1,2.85,1.92,919
823,Sys_VAR_ref_500_2,2.85,1.92,919
823,Sys_VAR_ref_500_3,3.15,2.2,919
823,User_VAR_500_1,3.12,2.0,919
823,User_VAR_500_2,2.5,1.0,919
823,User_VAR_500_3,2.78,1.0,919
826,Sys_VAR_ref_500_1,1.85,1.2,919
826,Sys_VAR_ref_500_2,2.15,1.85,919
826,Sys_VAR_ref_500_3,1.85,1.65,919
826,User_VAR_500_1,2.5,1.0,919
826,User_VAR_500_2,2.5,1.0,919
826,User_VAR_500_3,2.5,1.0,919
829,Sys_VAR_ref_500_1,1.25,1.85,919
829,Sys_VAR_ref_500_2,1.85,1.2,919
829,Sys_VAR_ref_500_3,1.25,1.8,919
829,User_VAR_500_1,1.67,2.0,919
829,User_VAR_500_2,1.67,2.0,919
829,User_VAR_500_3,1.11,3.0,919
830,Sys_VAR_ref_500_1,4.15,2.85,920
830,Sys_VAR_ref_500_2,5.0,4.6,920
830,Sys_VAR_ref_500_3,4.85,2.1,920
830,User_VAR_500_1,5.0,4.0,920
830,User_VAR_500_2,5.0,3.0,920
830,User_VAR_500_3,4.38,3.0,920
832,Sys_VAR_ref_500_1,2.85,4.12,920
832,Sys_VAR_ref_500_2,2.85,3.62,920
832,Sys_VAR_ref_500_3,2.85,3.6,920
832,User_VAR_500_1,3.33,4.0,920
832,User_VAR_500_2,3.33,2.0,920
832,User_VAR_500_3,3.33,2.0,920
835,Sys_VAR_ref_500_1,3.45,3.82,920
835,Sys_VAR_ref_500_2,4.15,3.62,920
835,Sys_VAR_ref_500_3,3.85,3.6,920
835,User_VAR_500_1,3.33,3.0,920
835,User_VAR_500_2,3.33,3.0,920
835,User_VAR_500_3,3.33,3.0,920
836,Sys_VAR_ref_500_1,4.85,2.75,920
836,Sys_VAR_ref_500_2,4.65,2.85,920
836,Sys_VAR_ref_500_3,4.15,2.85,920
836,User_VAR_500_1,5.0,3.0,920
836,User_VAR_500_2,5.0,3.0,920
836,User_VAR_500_3,5.0,3.0,920
837,Sys_VAR_ref_500_1,4.98,4.95,920
837,Sys_VAR_ref_500_2,4.65,2.85,920
837,Sys_VAR_ref_500_3,5.0,5.0,920
837,User_VAR_500_1,5.0,4.0,920
837,User_VAR_500_2,4.38,5.0,920
837,User_VAR_500_3,4.38,3.0,920
841,Sys_VAR_ref_500_1,2.85,2.6,922
841,Sys_VAR_ref_500_2,0.85,0.92,922
841,Sys_VAR_ref_500_3,1.85,1.2,922
841,User_VAR_500_1,1.25,1.0,922
841,User_VAR_500_2,0.0,1.0,922
841,User_VAR_500_3,0.0,1.0,922
843,Sys_VAR_ref_500_1,0.45,1.2,922
843,Sys_VAR_ref_500_2,0.85,1.2,922
843,Sys_VAR_ref_500_3,0.15,0.85,922
843,User_VAR_500_1,0.56,1.0,922
843,User_VAR_500_2,0.56,1.0,922
843,User_VAR_500_3,0.71,1.0,922
844,Sys_VAR_ref_500_1,2.85,1.2,922
844,Sys_VAR_ref_500_2,4.15,2.85,922
844,Sys_VAR_ref_500_3,3.85,2.9,922
844,User_VAR_500_1,4.29,2.0,922
844,User_VAR_500_2,4.29,2.0,922
844,User_VAR_500_3,3.89,2.0,922
845,Sys_VAR_ref_500_1,0.0,1.25,922
845,Sys_VAR_ref_500_2,0.0,1.2,922
845,Sys_VAR_ref_500_3,0.0,1.25,922
845,User_VAR_500_1,0.0,1.0,922
845,User_VAR_500_2,0.0,1.0,922
845,User_VAR_500_3,0.56,1.0,922
846,Sys_VAR_ref_500_1,0.85,1.2,922
846,Sys_VAR_ref_500_2,1.25,0.85,922
846,Sys_VAR_ref_500_3,1.85,0.92,922
846,User_VAR_500_1,2.22,1.0,922
846,User_VAR_500_2,0.0,1.0,922
846,User_VAR_500_3,0.83,1.0,922
850,Sys_VAR_ref_500_1,4.15,3.2,928
850,Sys_VAR_ref_500_2,4.15,3.2,928
850,Sys_VAR_ref_500_3,4.85,3.65,928
850,User_VAR_500_1,5.0,4.0,928
850,User_VAR_500_2,4.38,4.0,928
850,User_VAR_500_3,4.38,4.0,928
851,Sys_VAR_ref_500_1,4.65,3.85,928
851,Sys_VAR_ref_500_2,4.65,2.85,928
851,Sys_VAR_ref_500_3,4.65,2.85,928
851,User_VAR_500_1,5.0,4.0,928
851,User_VAR_500_2,5.0,3.0,928
851,User_VAR_500_3,5.0,4.0,928
853,Sys_VAR_ref_500_1,1.85,3.6,928
853,Sys_VAR_ref_500_2,1.42,2.65,928
853,Sys_VAR_ref_500_3,1.42,3.65,928
853,User_VAR_500_1,1.11,3.0,928
853,User_VAR_500_2,1.67,3.0,928
853,User_VAR_500_3,1.11,3.0,928
856,Sys_VAR_ref_500_1,3.42,3.85,928
856,Sys_VAR_ref_500_2,3.42,2.85,928
856,Sys_VAR_ref_500_3,4.65,3.82,928
856,User_VAR_500_1,4.38,4.0,928
856,User_VAR_500_2,4.38,4.0,928
856,User_VAR_500_3,4.38,4.0,928
858,Sys_VAR_ref_500_1,4.65,2.85,928
858,Sys_VAR_ref_500_2,4.65,2.85,928
858,Sys_VAR_ref_500_3,4.65,2.85,928
858,User_VAR_500_1,5.0,3.0,928
858,User_VAR_500_2,5.0,3.0,928
858,User_VAR_500_3,5.0,3.0,928
862,Sys_VAR_ref_500_1,4.85,3.72,931
862,Sys_VAR_ref_500_2,4.85,2.75,931
862,Sys_VAR_ref_500_3,4.85,3.72,931
862,User_VAR_500_1,5.0,4.0,931
862,User_VAR_500_2,5.0,3.0,931
862,User_VAR_500_3,5.0,3.0,931
863,Sys_VAR_ref_500_1,4.85,3.92,931
863,Sys_VAR_ref_500_2,2.85,3.42,931
863,Sys_VAR_ref_500_3,2.15,2.8,931
863,User_VAR_500_1,4.38,4.0,931
863,User_VAR_500_2,5.0,4.0,931
863,User_VAR_500_3,5.0,3.0,931
866,Sys_VAR_ref_500_1,4.85,2.1,931
866,Sys_VAR_ref_500_2,4.65,2.85,931
866,Sys_VAR_ref_500_3,4.85,3.2,931
866,User_VAR_500_1,5.0,2.0,931
866,User_VAR_500_2,3.75,4.0,931
866,User_VAR_500_3,3.75,2.0,931
867,Sys_VAR_ref_500_1,1.85,3.62,931
867,Sys_VAR_ref_500_2,3.85,2.65,931
867,Sys_VAR_ref_500_3,2.85,3.12,931
867,User_VAR_500_1,3.75,3.0,931
867,User_VAR_500_2,3.75,3.0,931
867,User_VAR_500_3,3.75,3.0,931
869,Sys_VAR_ref_500_1,4.12,2.85,931
869,Sys_VAR_ref_500_2,3.82,2.15,931
869,Sys_VAR_ref_500_3,3.85,2.15,931
869,User_VAR_500_1,4.29,2.0,931
869,User_VAR_500_2,4.29,1.0,931
869,User_VAR_500_3,5.0,3.0,931
870,Sys_VAR_ref_500_1,3.85,4.12,943
870,Sys_VAR_ref_500_2,2.85,2.9,943
870,Sys_VAR_ref_500_3,2.85,3.42,943
870,User_VAR_500_1,3.0,3.0,943
870,User_VAR_500_2,2.78,4.0,943
870,User_VAR_500_3,2.78,4.0,943
871,Sys_VAR_ref_500_1,4.65,3.85,943
871,Sys_VAR_ref_500_2,4.85,4.2,943
871,Sys_VAR_ref_500_3,4.85,3.65,943
871,User_VAR_500_1,4.0,4.0,943
871,User_VAR_500_2,4.0,4.0,943
871,User_VAR_500_3,4.0,4.0,943
873,Sys_VAR_ref_500_1,4.85,4.2,943
873,Sys_VAR_ref_500_2,4.85,4.2,943
873,Sys_VAR_ref_500_3,4.85,3.6,943
873,User_VAR_500_1,5.0,4.0,943
873,User_VAR_500_2,5.0,4.0,943
873,User_VAR_500_3,5.0,4.0,943
875,Sys_VAR_ref_500_1,4.65,3.85,943
875,Sys_VAR_ref_500_2,4.85,3.72,943
875,Sys_VAR_ref_500_3,4.85,3.6,943
875,User_VAR_500_1,5.0,4.0,943
875,User_VAR_500_2,3.89,3.0,943
875,User_VAR_500_3,5.0,3.0,943
879,Sys_VAR_ref_500_1,4.92,4.15,943
879,Sys_VAR_ref_500_2,4.85,3.65,943
879,Sys_VAR_ref_500_3,4.68,3.45,943
879,User_VAR_500_1,5.0,4.0,943
879,User_VAR_500_2,5.0,4.0,943
879,User_VAR_500_3,5.0,4.0,943
880,Sys_VAR_ref_500_1,4.85,4.92,952
880,Sys_VAR_ref_500_2,4.85,4.2,952
880,Sys_VAR_ref_500_3,4.92,4.95,952
880,User_VAR_500_1,5.0,5.0,952
880,User_VAR_500_2,5.0,5.0,952
880,User_VAR_500_3,5.0,5.0,952
884,Sys_VAR_ref_500_1,0.05,4.82,952
884,Sys_VAR_ref_500_2,3.85,2.9,952
884,Sys_VAR_ref_500_3,0.05,4.82,952
884,User_VAR_500_1,0.0,4.0,952
884,User_VAR_500_2,0.0,5.0,952
884,User_VAR_500_3,0.0,5.0,952
885,Sys_VAR_ref_500_1,4.85,3.62,952
885,Sys_VAR_ref_500_2,4.85,3.65,952
885,Sys_VAR_ref_500_3,4.85,3.6,952
885,User_VAR_500_1,5.0,4.0,952
885,User_VAR_500_2,5.0,4.0,952
885,User_VAR_500_3,5.0,4.0,952
886,Sys_VAR_ref_500_1,4.85,4.62,952
886,Sys_VAR_ref_500_2,4.95,4.98,952
886,Sys_VAR_ref_500_3,4.15,3.65,952
886,User_VAR_500_1,5.0,4.0,952
886,User_VAR_500_2,5.0,4.0,952
886,User_VAR_500_3,5.0,4.0,952
889,Sys_VAR_ref_500_1,4.85,3.65,952
889,Sys_VAR_ref_500_2,4.92,4.85,952
889,Sys_VAR_ref_500_3,4.92,4.85,952
889,User_VAR_500_1,5.0,5.0,952
889,User_VAR_500_2,5.0,5.0,952
889,User_VAR_500_3,5.0,5.0,952
894,Sys_VAR_ref_500_1,4.65,3.85,960
894,Sys_VAR_ref_500_2,4.85,3.2,960
894,Sys_VAR_ref_500_3,4.85,4.2,960
894,User_VAR_500_1,5.0,4.0,960
894,User_VAR_500_2,5.0,4.0,960
894,User_VAR_500_3,5.0,4.0,960
895,Sys_VAR_ref_500_1,4.85,3.75,960
895,Sys_VAR_ref_500_2,4.85,3.72,960
895,Sys_VAR_ref_500_3,4.85,3.75,960
895,User_VAR_500_1,5.0,4.0,960
895,User_VAR_500_2,5.0,4.0,960
895,User_VAR_500_3,5.0,4.0,960
896,Sys_VAR_ref_500_1,4.65,2.85,960
896,Sys_VAR_ref_500_2,4.85,3.2,960
896,Sys_VAR_ref_500_3,4.65,3.82,960
896,User_VAR_500_1,5.0,4.0,960
896,User_VAR_500_2,5.0,4.0,960
896,User_VAR_500_3,5.0,4.0,960
898,Sys_VAR_ref_500_1,4.65,3.8,960
898,Sys_VAR_ref_500_2,4.85,3.75,960
898,Sys_VAR_ref_500_3,4.65,3.85,960
898,User_VAR_500_1,5.0,3.0,960
898,User_VAR_500_2,5.0,4.0,960
898,User_VAR_500_3,5.0,4.0,960
899,Sys_VAR_ref_500_1,4.85,3.65,960
899,Sys_VAR_ref_500_2,4.65,3.85,960
899,Sys_VAR_ref_500_3,4.65,3.82,960
899,User_VAR_500_1,5.0,4.0,960
899,User_VAR_500_2,4.29,4.0,960
899,User_VAR_500_3,4.29,4.0,960
900,Sys_VAR_ref_500_1,2.85,3.4,962
900,Sys_VAR_ref_500_2,2.85,2.1,962
900,Sys_VAR_ref_500_3,2.85,2.1,962
900,User_VAR_500_1,3.75,2.0,962
900,User_VAR_500_2,4.38,3.0,962
900,User_VAR_500_3,4.38,2.0,962
901,Sys_VAR_ref_500_1,4.85,3.72,962
901,Sys_VAR_ref_500_2,4.15,3.85,962
901,Sys_VAR_ref_500_3,4.85,4.62,962
901,User_VAR_500_1,4.44,4.0,962
901,User_VAR_500_2,5.0,4.0,962
901,User_VAR_500_3,4.44,4.0,962
902,Sys_VAR_ref_500_1,4.65,3.85,962
902,Sys_VAR_ref_500_2,4.85,2.15,962
902,Sys_VAR_ref_500_3,4.85,3.2,962
902,User_VAR_500_1,5.0,4.0,962
902,User_VAR_500_2,5.0,4.0,962
902,User_VAR_500_3,5.0,4.0,962
905,Sys_VAR_ref_500_1,4.12,3.85,962
905,Sys_VAR_ref_500_2,4.35,3.82,962
905,Sys_VAR_ref_500_3,3.85,4.12,962
905,User_VAR_500_1,5.0,4.0,962
905,User_VAR_500_2,5.0,4.0,962
905,User_VAR_500_3,3.75,4.0,962
907,Sys_VAR_ref_500_1,4.85,3.6,962
907,Sys_VAR_ref_500_2,4.85,3.62,962
907,Sys_VAR_ref_500_3,4.65,3.85,962
907,User_VAR_500_1,5.0,4.0,962
907,User_VAR_500_2,5.0,4.0,962
907,User_VAR_500_3,5.0,4.0,962
910,Sys_VAR_ref_500_1,3.85,1.42,968
910,Sys_VAR_ref_500_2,4.85,1.5,968
910,Sys_VAR_ref_500_3,4.12,1.5,968
910,User_VAR_500_1,5.0,2.0,968
910,User_VAR_500_2,5.0,2.0,968
910,User_VAR_500_3,5.0,2.0,968
914,Sys_VAR_ref_500_1,4.15,3.85,968
914,Sys_VAR_ref_500_2,4.82,3.65,968
914,Sys_VAR_ref_500_3,3.85,3.62,968
914,User_VAR_500_1,4.17,4.0,968
914,User_VAR_500_2,4.29,4.0,968
914,User_VAR_500_3,4.29,4.0,968
917,Sys_VAR_ref_500_1,4.65,2.85,968
917,Sys_VAR_ref_500_2,4.85,3.6,968
917,Sys_VAR_ref_500_3,4.85,3.6,968
917,User_VAR_500_1,5.0,4.0,968
917,User_VAR_500_2,5.0,4.0,968
917,User_VAR_500_3,5.0,4.0,968
918,Sys_VAR_ref_500_1,4.65,3.85,968
918,Sys_VAR_ref_500_2,4.85,3.62,968
918,Sys_VAR_ref_500_3,4.85,3.2,968
918,User_VAR_500_1,5.0,4.0,968
918,User_VAR_500_2,5.0,4.0,968
918,User_VAR_500_3,5.0,4.0,968
919,Sys_VAR_ref_500_1,4.85,3.65,968
919,Sys_VAR_ref_500_2,4.85,4.2,968
919,Sys_VAR_ref_500_3,4.85,3.65,968
919,User_VAR_500_1,5.0,4.0,968
919,User_VAR_500_2,5.0,4.0,968
919,User_VAR_500_3,5.0,4.0,968
923,Sys_VAR_ref_500_1,4.85,2.15,971
923,Sys_VAR_ref_500_2,4.85,2.15,971
923,Sys_VAR_ref_500_3,4.65,2.85,971
923,User_VAR_500_1,5.0,2.0,971
923,User_VAR_500_2,5.0,3.0,971
923,User_VAR_500_3,5.0,3.0,971
924,Sys_VAR_ref_500_1,4.15,2.85,971
924,Sys_VAR_ref_500_2,3.85,2.15,971
924,Sys_VAR_ref_500_3,3.85,1.65,971
924,User_VAR_500_1,4.38,4.0,971
924,User_VAR_500_2,4.38,2.0,971
924,User_VAR_500_3,4.38,4.0,971
925,Sys_VAR_ref_500_1,3.85,1.2,971
925,Sys_VAR_ref_500_2,2.85,1.42,971
925,Sys_VAR_ref_500_3,1.85,1.2,971
925,User_VAR_500_1,1.88,2.0,971
925,User_VAR_500_2,3.75,2.0,971
925,User_VAR_500_3,3.75,2.0,971
926,Sys_VAR_ref_500_1,4.92,4.85,971
926,Sys_VAR_ref_500_2,4.85,3.65,971
926,Sys_VAR_ref_500_3,4.82,3.65,971
926,User_VAR_500_1,5.0,4.0,971
926,User_VAR_500_2,5.0,5.0,971
926,User_VAR_500_3,5.0,4.0,971
928,Sys_VAR_ref_500_1,4.65,2.85,971
928,Sys_VAR_ref_500_2,4.85,3.2,971
928,Sys_VAR_ref_500_3,4.85,3.65,971
928,User_VAR_500_1,5.0,2.0,971
928,User_VAR_500_2,5.0,2.0,971
928,User_VAR_500_3,5.0,2.0,971
931,Sys_VAR_ref_500_1,4.65,3.85,972
931,Sys_VAR_ref_500_2,4.85,3.7,972
931,Sys_VAR_ref_500_3,4.65,3.85,972
931,User_VAR_500_1,5.0,2.0,972
931,User_VAR_500_2,5.0,2.0,972
931,User_VAR_500_3,5.0,1.0,972
934,Sys_VAR_ref_500_1,4.65,3.85,972
934,Sys_VAR_ref_500_2,4.85,4.62,972
934,Sys_VAR_ref_500_3,4.85,3.92,972
934,User_VAR_500_1,5.0,3.0,972
934,User_VAR_500_2,5.0,4.0,972
934,User_VAR_500_3,5.0,4.0,972
936,Sys_VAR_ref_500_1,4.12,1.85,972
936,Sys_VAR_ref_500_2,3.85,1.2,972
936,Sys_VAR_ref_500_3,4.15,1.85,972
936,User_VAR_500_1,5.0,1.0,972
936,User_VAR_500_2,4.44,1.0,972
936,User_VAR_500_3,4.38,1.0,972
938,Sys_VAR_ref_500_1,4.65,3.85,972
938,Sys_VAR_ref_500_2,4.85,3.2,972
938,Sys_VAR_ref_500_3,4.65,3.85,972
938,User_VAR_500_1,5.0,4.0,972
938,User_VAR_500_2,4.44,4.0,972
938,User_VAR_500_3,5.0,4.0,972
939,Sys_VAR_ref_500_1,4.85,1.2,972
939,Sys_VAR_ref_500_2,3.85,1.5,972
939,Sys_VAR_ref_500_3,4.85,1.5,972
939,User_VAR_500_1,5.0,2.0,972
939,User_VAR_500_2,5.0,2.0,972
939,User_VAR_500_3,5.0,2.0,972
940,Sys_VAR_ref_500_1,3.42,1.5,981
940,Sys_VAR_ref_500_2,3.42,1.5,981
940,Sys_VAR_ref_500_3,3.85,1.5,981
940,User_VAR_500_1,4.29,2.0,981
940,User_VAR_500_2,4.29,2.0,981
940,User_VAR_500_3,4.29,2.0,981
944,Sys_VAR_ref_500_1,4.12,2.0,981
944,Sys_VAR_ref_500_2,3.82,2.0,981
944,Sys_VAR_ref_500_3,3.85,2.0,981
944,User_VAR_500_1,3.33,2.0,981
944,User_VAR_500_2,3.33,2.0,981
944,User_VAR_500_3,5.0,2.0,981
946,Sys_VAR_ref_500_1,4.15,1.5,981
946,Sys_VAR_ref_500_2,3.65,1.5,981
946,Sys_VAR_ref_500_3,4.12,1.5,981
946,User_VAR_500_1,5.0,2.0,981
946,User_VAR_500_2,5.0,3.0,981
946,User_VAR_500_3,3.57,2.0,981
948,Sys_VAR_ref_500_1,3.42,1.5,981
948,Sys_VAR_ref_500_2,3.85,1.5,981
948,Sys_VAR_ref_500_3,4.12,1.5,981
948,User_VAR_500_1,3.33,1.0,981
948,User_VAR_500_2,3.33,1.0,981
948,User_VAR_500_3,3.33,1.0,981
949,Sys_VAR_ref_500_1,3.82,1.5,981
949,Sys_VAR_ref_500_2,3.42,1.5,981
949,Sys_VAR_ref_500_3,2.85,1.5,981
949,User_VAR_500_1,2.14,2.0,981
949,User_VAR_500_2,3.12,2.0,981
949,User_VAR_500_3,4.17,3.0,981
