image_id,source,alignment_score,authenticity_score,class_id
413,Sys_DiT_noref_3,2.15,0.85,919
414,User_DiT_1,1.67,1.0,919
414,User_DiT_2,1.67,2.0,919
414,User_DiT_3,1.11,1.0,919
414,Sys_DiT_noref_1,1.85,1.2,919
414,Sys_DiT_noref_2,1.85,1.2,919
414,Sys_DiT_noref_3,1.85,1.2,919
415,User_DiT_1,5.0,2.0,920
415,User_DiT_2,4.38,2.0,920
415,User_DiT_3,5.0,3.0,920
415,Sys_DiT_noref_1,4.65,1.85,920
415,Sys_DiT_noref_2,4.85,1.25,920
415,Sys_DiT_noref_3,4.65,1.85,920
416,User_DiT_1,2.78,3.0,920
416,User_DiT_2,2.78,2.0,920
416,User_DiT_3,2.22,2.0,920
416,Sys_DiT_noref_1,2.15,1.85,920
416,Sys_DiT_noref_2,4.15,1.85,920
416,Sys_DiT_noref_3,4.65,2.85,920
417,User_DiT_1,3.33,3.0,920
417,User_DiT_2,3.33,3.0,920
417,User_DiT_3,3.33,3.0,920
417,Sys_DiT_noref_1,1.85,0.92,920
417,Sys_DiT_noref_2,2.85,1.92,920
417,Sys_DiT_noref_3,2.15,1.85,920
418,User_DiT_1,3.33,2.0,920
418,User_DiT_2,2.22,2.0,920
418,User_DiT_3,4.44,2.0,920
418,Sys_DiT_noref_1,2.85,1.42,920
418,Sys_DiT_noref_2,4.65,2.85,920
418,Sys_DiT_noref_3,4.12,1.85,920
419,User_DiT_1,5.0,4.0,920
419,User_DiT_2,2.5,4.0,920
419,User_DiT_3,5.0,4.0,920
419,Sys_DiT_noref_1,4.65,2.85,920
419,Sys_DiT_noref_2,4.65,2.85,920
419,Sys_DiT_noref_3,4.85,2.15,920
420,User_DiT_1,1.11,1.0,922
420,User_DiT_2,0.0,1.0,922
420,User_DiT_3,0.0,1.0,922
420,Sys_DiT_noref_1,1.85,0.42,922
420,Sys_DiT_noref_2,0.85,0.92,922
420,Sys_DiT_noref_3,1.85,0.92,922
421,User_DiT_1,2.22,1.0,922
421,User_DiT_2,0.56,1.0,922
421,User_DiT_3,2.22,1.0,922
421,Sys_DiT_noref_1,3.85,1.2,922
421,Sys_DiT_noref_2,4.12,1.85,922
421,Sys_DiT_noref_3,1.25,0.85,922
422,User_DiT_1,2.22,1.0,922
422,User_DiT_2,2.22,1.0,922
422,User_DiT_3,2.22,1.0,922
422,Sys_DiT_noref_1,1.85,0.92,922
422,Sys_DiT_noref_2,1.85,0.92,922
422,Sys_DiT_noref_3,1.25,0.85,922
423,User_DiT_1,2.86,1.0,922
423,User_DiT_2,0.0,1.0,922
423,User_DiT_3,0.0,1.0,922
423,Sys_DiT_noref_1,1.82,0.95,922
423,Sys_DiT_noref_2,2.15,1.25,922
423,Sys_DiT_noref_3,1.25,0.85,922
424,User_DiT_1,0.0,1.0,922
424,User_DiT_2,0.0,1.0,922
424,User_DiT_3,0.0,1.0,922
424,Sys_DiT_noref_1,0.15,0.2,922
424,Sys_DiT_noref_2,0.15,0.2,922
424,Sys_DiT_noref_3,0.12,0.85,922
425,User_DiT_1,5.0,4.0,928
425,User_DiT_2,5.0,4.0,928
425,User_DiT_3,5.0,4.0,928
425,Sys_DiT_noref_1,4.15,2.35,928
425,Sys_DiT_noref_2,4.15,3.85,928
425,Sys_DiT_noref_3,3.42,2.15,928
426,User_DiT_1,3.33,2.0,928
426,User_DiT_2,3.33,3.0,928
426,User_DiT_3,3.33,2.0,928
426,Sys_DiT_noref_1,3.65,4.12,928
426,Sys_DiT_noref_2,3.25,2.85,928
426,Sys_DiT_noref_3,4.12,3.85,928
427,User_DiT_1,4.44,3.0,928
427,User_DiT_2,4.44,3.0,928
427,User_DiT_3,3.75,4.0,928
427,Sys_DiT_noref_1,3.85,2.75,928
427,Sys_DiT_noref_2,4.35,3.85,928
427,Sys_DiT_noref_3,4.12,3.85,928
428,User_DiT_1,5.0,4.0,928
428,User_DiT_2,3.33,3.0,928
428,User_DiT_3,3.33,3.0,928
428,Sys_DiT_noref_1,4.35,4.62,928
428,Sys_DiT_noref_2,4.35,3.8,928
428,Sys_DiT_noref_3,4.15,3.85,928
429,User_DiT_1,0.0,4.0,928
429,User_DiT_2,0.0,4.0,928
429,User_DiT_3,0.0,4.0,928
429,Sys_DiT_noref_1,4.65,2.85,928
429,Sys_DiT_noref_2,4.85,3.75,928
429,Sys_DiT_noref_3,4.65,3.85,928
430,User_DiT_1,5.0,4.0,931
430,User_DiT_2,5.0,4.0,931
430,User_DiT_3,5.0,4.0,931
430,Sys_DiT_noref_1,4.65,4.2,931
430,Sys_DiT_noref_2,4.85,4.2,931
430,Sys_DiT_noref_3,5.0,5.0,931
431,User_DiT_1,5.0,4.0,931
431,User_DiT_2,5.0,4.0,931
431,User_DiT_3,5.0,4.0,931
431,Sys_DiT_noref_1,4.85,3.2,931
431,Sys_DiT_noref_2,4.65,2.85,931
431,Sys_DiT_noref_3,4.65,1.85,931
432,User_DiT_1,4.38,1.0,931
432,User_DiT_2,4.38,1.0,931
432,User_DiT_3,4.38,1.0,931
432,Sys_DiT_noref_1,1.85,1.2,931
432,Sys_DiT_noref_2,2.15,1.2,931
432,Sys_DiT_noref_3,2.15,1.2,931
433,User_DiT_1,3.12,4.0,931
433,User_DiT_2,4.44,4.0,931
433,User_DiT_3,4.44,4.0,931
433,Sys_DiT_noref_1,3.65,3.85,931
433,Sys_DiT_noref_2,2.85,3.42,931
433,Sys_DiT_noref_3,2.85,3.2,931
434,User_DiT_1,4.44,4.0,931
434,User_DiT_2,5.0,4.0,931
434,User_DiT_3,4.44,5.0,931
434,Sys_DiT_noref_1,4.92,4.88,931
434,Sys_DiT_noref_2,4.85,3.7,931
434,Sys_DiT_noref_3,4.85,4.72,931
435,User_DiT_1,4.0,3.0,943
435,User_DiT_2,4.0,3.0,943
435,User_DiT_3,4.0,3.0,943
435,Sys_DiT_noref_1,2.85,3.2,943
435,Sys_DiT_noref_2,2.85,3.72,943
435,Sys_DiT_noref_3,1.85,2.9,943
436,User_DiT_1,5.0,4.0,943
436,User_DiT_2,5.0,3.0,943
436,User_DiT_3,5.0,4.0,943
436,Sys_DiT_noref_1,4.12,1.85,943
436,Sys_DiT_noref_2,4.65,3.85,943
436,Sys_DiT_noref_3,4.15,2.85,943
437,User_DiT_1,5.0,5.0,943
437,User_DiT_2,5.0,4.0,943
437,User_DiT_3,5.0,4.0,943
437,Sys_DiT_noref_1,4.65,2.85,943
437,Sys_DiT_noref_2,4.72,3.85,943
437,Sys_DiT_noref_3,4.85,4.62,943
438,User_DiT_1,2.5,3.0,943
438,User_DiT_2,2.5,3.0,943
438,User_DiT_3,2.5,3.0,943
438,Sys_DiT_noref_1,3.45,3.82,943
438,Sys_DiT_noref_2,2.15,3.85,943
438,Sys_DiT_noref_3,2.85,3.42,943
439,User_DiT_1,5.0,4.0,943
439,User_DiT_2,5.0,4.0,943
439,User_DiT_3,5.0,3.0,943
439,Sys_DiT_noref_1,4.65,3.85,943
439,Sys_DiT_noref_2,4.82,3.65,943
439,Sys_DiT_noref_3,4.65,3.85,943
440,User_DiT_1,4.17,5.0,952
440,User_DiT_2,4.0,5.0,952
440,User_DiT_3,4.17,5.0,952
440,Sys_DiT_noref_1,4.85,4.92,952
440,Sys_DiT_noref_2,4.15,3.85,952
440,Sys_DiT_noref_3,4.85,5.0,952
441,User_DiT_1,5.0,5.0,952
441,User_DiT_2,5.0,5.0,952
441,User_DiT_3,5.0,4.0,952
441,Sys_DiT_noref_1,4.92,4.98,952
441,Sys_DiT_noref_2,4.92,5.0,952
441,Sys_DiT_noref_3,4.92,4.98,952
442,User_DiT_1,5.0,5.0,952
442,User_DiT_2,5.0,4.0,952
442,User_DiT_3,5.0,4.0,952
442,Sys_DiT_noref_1,4.92,4.95,952
442,Sys_DiT_noref_2,4.92,4.95,952
442,Sys_DiT_noref_3,4.92,4.95,952
443,User_DiT_1,5.0,5.0,952
443,User_DiT_2,5.0,5.0,952
443,User_DiT_3,5.0,5.0,952
443,Sys_DiT_noref_1,4.98,5.0,952
443,Sys_DiT_noref_2,5.0,5.0,952
443,Sys_DiT_noref_3,4.98,5.0,952
444,User_DiT_1,5.0,3.0,952
444,User_DiT_2,5.0,4.0,952
444,User_DiT_3,5.0,4.0,952
444,Sys_DiT_noref_1,4.85,4.72,952
444,Sys_DiT_noref_2,4.85,3.2,952
444,Sys_DiT_noref_3,4.85,4.2,952
445,User_DiT_1,5.0,4.0,960
445,User_DiT_2,5.0,4.0,960
445,User_DiT_3,5.0,4.0,960
445,Sys_DiT_noref_1,4.85,3.72,960
445,Sys_DiT_noref_2,4.65,3.2,960
445,Sys_DiT_noref_3,4.85,3.2,960
446,User_DiT_1,5.0,4.0,960
446,User_DiT_2,5.0,4.0,960
446,User_DiT_3,5.0,4.0,960
446,Sys_DiT_noref_1,4.65,3.85,960
446,Sys_DiT_noref_2,4.65,3.85,960
446,Sys_DiT_noref_3,4.85,4.2,960
447,User_DiT_1,3.57,2.0,960
447,User_DiT_2,3.57,2.0,960
447,User_DiT_3,5.0,2.0,960
447,Sys_DiT_noref_1,2.85,1.92,960
447,Sys_DiT_noref_2,2.85,1.92,960
447,Sys_DiT_noref_3,3.45,1.82,960
448,User_DiT_1,5.0,3.0,960
448,User_DiT_2,5.0,3.0,960
448,User_DiT_3,5.0,1.0,960
448,Sys_DiT_noref_1,2.14,1.85,960
448,Sys_DiT_noref_2,3.85,2.65,960
448,Sys_DiT_noref_3,2.15,3.82,960
449,User_DiT_1,5.0,4.0,960
449,User_DiT_2,5.0,4.0,960
449,User_DiT_3,5.0,3.0,960
449,Sys_DiT_noref_1,4.65,2.85,960
449,Sys_DiT_noref_2,4.65,3.85,960
449,Sys_DiT_noref_3,4.65,3.85,960
450,User_DiT_1,5.0,4.0,962
450,User_DiT_2,5.0,4.0,962
450,User_DiT_3,5.0,4.0,962
450,Sys_DiT_noref_1,4.62,3.85,962
450,Sys_DiT_noref_2,4.65,3.85,962
450,Sys_DiT_noref_3,4.85,3.62,962
451,User_DiT_1,5.0,4.0,962
451,User_DiT_2,5.0,4.0,962
451,User_DiT_3,5.0,4.0,962
451,Sys_DiT_noref_1,4.85,4.2,962
451,Sys_DiT_noref_2,4.65,2.85,962
451,Sys_DiT_noref_3,4.65,2.85,962
452,User_DiT_1,5.0,4.0,962
452,User_DiT_2,5.0,4.0,962
452,User_DiT_3,5.0,4.0,962
452,Sys_DiT_noref_1,4.85,3.72,962
452,Sys_DiT_noref_2,4.65,3.85,962
452,Sys_DiT_noref_3,4.85,4.2,962
453,User_DiT_1,5.0,4.0,962
453,User_DiT_2,5.0,4.0,962
453,User_DiT_3,5.0,4.0,962
453,Sys_DiT_noref_1,4.85,3.2,962
453,Sys_DiT_noref_2,4.62,3.85,962
453,Sys_DiT_noref_3,4.65,3.85,962
454,User_DiT_1,4.38,2.0,962
454,User_DiT_2,4.38,3.0,962
454,User_DiT_3,4.38,2.0,962
454,Sys_DiT_noref_1,4.15,2.85,962
454,Sys_DiT_noref_2,4.12,3.85,962
454,Sys_DiT_noref_3,4.65,3.82,962
455,User_DiT_1,2.86,2.0,968
455,User_DiT_2,2.14,4.0,968
455,User_DiT_3,2.14,3.0,968
455,Sys_DiT_noref_1,1.85,2.1,968
455,Sys_DiT_noref_2,2.85,2.65,968
455,Sys_DiT_noref_3,3.42,2.18,968
456,User_DiT_1,5.0,4.0,968
456,User_DiT_2,5.0,4.0,968
456,User_DiT_3,5.0,4.0,968
456,Sys_DiT_noref_1,4.85,3.72,968
456,Sys_DiT_noref_2,4.85,4.2,968
456,Sys_DiT_noref_3,4.65,2.85,968
457,User_DiT_1,5.0,5.0,968
457,User_DiT_2,5.0,5.0,968
457,User_DiT_3,5.0,5.0,968
457,Sys_DiT_noref_1,4.85,4.92,968
457,Sys_DiT_noref_2,4.98,5.0,968
457,Sys_DiT_noref_3,5.0,5.0,968
458,User_DiT_1,5.0,2.0,968
458,User_DiT_2,5.0,3.0,968
458,User_DiT_3,4.29,4.0,968
458,Sys_DiT_noref_1,3.82,2.15,968
458,Sys_DiT_noref_2,3.82,2.15,968
458,Sys_DiT_noref_3,3.85,2.15,968
459,User_DiT_1,5.0,3.0,968
459,User_DiT_2,5.0,3.0,968
459,User_DiT_3,5.0,3.0,968
459,Sys_DiT_noref_1,3.65,1.85,968
459,Sys_DiT_noref_2,2.85,1.42,968
459,Sys_DiT_noref_3,3.12,1.85,968
460,User_DiT_1,4.38,4.0,971
460,User_DiT_2,4.38,4.0,971
460,User_DiT_3,4.38,4.0,971
460,Sys_DiT_noref_1,4.65,2.85,971
460,Sys_DiT_noref_2,2.85,1.42,971
460,Sys_DiT_noref_3,4.15,2.35,971
461,User_DiT_1,4.38,2.0,971
461,User_DiT_2,4.38,2.0,971
461,User_DiT_3,4.38,2.0,971
461,Sys_DiT_noref_1,4.15,2.85,971
461,Sys_DiT_noref_2,3.85,1.92,971
461,Sys_DiT_noref_3,4.15,2.85,971
462,User_DiT_1,4.29,3.0,971
462,User_DiT_2,4.29,2.0,971
462,User_DiT_3,4.29,4.0,971
462,Sys_DiT_noref_1,4.15,3.85,971
462,Sys_DiT_noref_2,4.65,3.85,971
462,Sys_DiT_noref_3,4.65,3.85,971
463,User_DiT_1,4.38,1.0,971
463,User_DiT_2,0.0,1.0,971
463,User_DiT_3,0.0,2.0,971
463,Sys_DiT_noref_1,3.82,1.47,971
463,Sys_DiT_noref_2,3.85,1.92,971
463,Sys_DiT_noref_3,2.85,1.92,971
464,User_DiT_1,4.38,2.0,971
464,User_DiT_2,4.38,4.0,971
464,User_DiT_3,4.38,4.0,971
464,Sys_DiT_noref_1,4.15,3.85,971
464,Sys_DiT_noref_2,4.15,1.85,971
464,Sys_DiT_noref_3,3.85,1.75,971
465,User_DiT_1,5.0,4.0,972
465,User_DiT_2,5.0,3.0,972
465,User_DiT_3,5.0,3.0,972
465,Sys_DiT_noref_1,3.85,2.15,972
465,Sys_DiT_noref_2,4.15,3.85,972
465,Sys_DiT_noref_3,3.85,2.75,972
466,User_DiT_1,2.5,1.0,972
466,User_DiT_2,2.22,1.0,972
466,User_DiT_3,2.22,1.0,972
466,Sys_DiT_noref_1,1.85,0.92,972
466,Sys_DiT_noref_2,1.85,0.92,972
466,Sys_DiT_noref_3,1.25,0.85,972
467,User_DiT_1,5.0,5.0,972
467,User_DiT_2,5.0,5.0,972
467,User_DiT_3,5.0,4.0,972
467,Sys_DiT_noref_1,4.85,3.8,972
467,Sys_DiT_noref_2,4.65,2.85,972
467,Sys_DiT_noref_3,4.65,2.85,972
468,User_DiT_1,1.25,4.0,972
468,User_DiT_2,1.88,4.0,972
468,User_DiT_3,2.78,3.0,972
468,Sys_DiT_noref_1,1.85,3.42,972
468,Sys_DiT_noref_2,1.85,1.42,972
468,Sys_DiT_noref_3,1.85,3.2,972
469,User_DiT_1,4.29,1.0,972
469,User_DiT_2,3.75,1.0,972
469,User_DiT_3,4.29,1.0,972
469,Sys_DiT_noref_1,2.85,1.42,972
469,Sys_DiT_noref_2,1.85,1.2,972
469,Sys_DiT_noref_3,1.25,4.85,972
470,User_DiT_1,1.67,2.0,981
470,User_DiT_2,3.33,2.0,981
470,User_DiT_3,3.33,2.0,981
470,Sys_DiT_noref_1,2.85,1.2,981
470,Sys_DiT_noref_2,2.85,1.92,981
470,Sys_DiT_noref_3,2.85,1.25,981
471,User_DiT_1,3.75,1.0,981
471,User_DiT_2,3.75,1.0,981
471,User_DiT_3,0.71,1.0,981
471,Sys_DiT_noref_1,3.42,1.85,981
471,Sys_DiT_noref_2,4.25,4.1,981
471,Sys_DiT_noref_3,3.42,2.15,981
472,User_DiT_1,4.29,2.0,981
472,User_DiT_2,5.0,2.0,981
472,User_DiT_3,3.57,2.0,981
472,Sys_DiT_noref_1,3.42,1.85,981
472,Sys_DiT_noref_2,3.65,1.85,981
472,Sys_DiT_noref_3,4.12,1.85,981
473,User_DiT_1,4.38,2.0,981
473,User_DiT_2,4.38,2.0,981
473,User_DiT_3,5.0,2.0,981
473,Sys_DiT_noref_1,4.15,2.85,981
473,Sys_DiT_noref_2,4.65,2.85,981
473,Sys_DiT_noref_3,3.85,2.15,981
474,User_DiT_1,3.57,2.0,981
474,User_DiT_2,4.29,2.0,981
474,User_DiT_3,4.29,2.0,981
474,Sys_DiT_noref_1,3.65,1.85,981
474,Sys_DiT_noref_2,3.42,1.85,981
474,Sys_DiT_noref_3,4.12,1.85,981
475,User_DiT_1,3.57,2.0,982
475,User_DiT_2,3.57,2.0,982
475,User_DiT_3,3.57,3.0,982
475,Sys_DiT_noref_1,4.15,3.2,982
475,Sys_DiT_noref_2,3.45,1.82,982
475,Sys_DiT_noref_3,3.45,1.82,982
476,User_DiT_1,0.0,2.0,982
476,User_DiT_2,2.5,2.0,982
476,User_DiT_3,0.0,2.0,982
476,Sys_DiT_noref_1,3.85,1.92,982
476,Sys_DiT_noref_2,3.85,1.92,982
476,Sys_DiT_noref_3,3.82,1.65,982
477,User_DiT_1,2.86,1.0,982
477,User_DiT_2,2.86,1.0,982
477,User_DiT_3,2.86,1.0,982
477,Sys_DiT_noref_1,1.85,0.92,982
477,Sys_DiT_noref_2,1.85,1.42,982
477,Sys_DiT_noref_3,1.85,1.2,982
478,User_DiT_1,2.0,1.0,982
478,User_DiT_2,0.0,1.0,982
478,User_DiT_3,2.0,1.0,982
478,Sys_DiT_noref_1,0.15,0.85,982
478,Sys_DiT_noref_2,0.12,0.85,982
478,Sys_DiT_noref_3,0.12,0.85,982
479,User_DiT_1,2.86,2.0,982
479,User_DiT_2,3.57,2.0,982
479,User_DiT_3,2.86,2.0,982
479,Sys_DiT_noref_1,3.42,1.85,982
479,Sys_DiT_noref_2,3.42,1.85,982
479,Sys_DiT_noref_3,3.45,1.85,982
480,User_DiT_1,5.0,3.0,983
480,User_DiT_2,5.0,3.0,983
480,User_DiT_3,5.0,3.0,983
480,Sys_DiT_noref_1,4.12,2.85,983
480,Sys_DiT_noref_2,4.15,2.85,983
480,Sys_DiT_noref_3,4.15,1.85,983
481,User_DiT_1,5.0,3.0,983
481,User_DiT_2,5.0,3.0,983
481,User_DiT_3,5.0,3.0,983
481,Sys_DiT_noref_1,4.85,3.2,983
481,Sys_DiT_noref_2,4.85,4.62,983
481,Sys_DiT_noref_3,4.85,3.72,983
482,User_DiT_1,5.0,3.0,983
482,User_DiT_2,5.0,3.0,983
482,User_DiT_3,5.0,4.0,983
482,Sys_DiT_noref_1,4.68,4.25,983
482,Sys_DiT_noref_2,4.15,2.85,983
482,Sys_DiT_noref_3,4.65,1.85,983
483,User_DiT_1,5.0,3.0,983
483,User_DiT_2,5.0,4.0,983
483,User_DiT_3,5.0,2.0,983
483,Sys_DiT_noref_1,3.85,2.15,983
483,Sys_DiT_noref_2,4.35,2.85,983
483,Sys_DiT_noref_3,4.15,1.85,983
484,User_DiT_1,4.44,4.0,983
484,User_DiT_2,4.44,3.0,983
484,User_DiT_3,4.44,2.0,983
484,Sys_DiT_noref_1,4.15,2.85,983
484,Sys_DiT_noref_2,4.65,3.2,983
484,Sys_DiT_noref_3,4.12,1.85,983
485,User_DiT_1,3.0,4.0,985
485,User_DiT_2,3.0,4.0,985
485,User_DiT_3,3.0,4.0,985
485,Sys_DiT_noref_1,1.85,4.62,985
485,Sys_DiT_noref_2,2.85,3.65,985
485,Sys_DiT_noref_3,3.45,3.82,985
486,User_DiT_1,0.0,3.0,985
486,User_DiT_2,0.0,3.0,985
486,User_DiT_3,0.0,3.0,985
486,Sys_DiT_noref_1,0.15,3.85,985
486,Sys_DiT_noref_2,0.15,2.85,985
486,Sys_DiT_noref_3,1.25,3.8,985
487,User_DiT_1,5.0,4.0,985
487,User_DiT_2,5.0,4.0,985
487,User_DiT_3,5.0,4.0,985
487,Sys_DiT_noref_1,4.85,4.62,985
487,Sys_DiT_noref_2,4.85,3.65,985
487,Sys_DiT_noref_3,4.85,4.6,985
488,User_DiT_1,5.0,4.0,985
488,User_DiT_2,5.0,4.0,985
488,User_DiT_3,5.0,5.0,985
488,Sys_DiT_noref_1,5.0,5.0,985
488,Sys_DiT_noref_2,5.0,5.0,985
488,Sys_DiT_noref_3,5.0,5.0,985
489,User_DiT_1,5.0,4.0,985
489,User_DiT_2,5.0,4.0,985
489,User_DiT_3,5.0,4.0,985
489,Sys_DiT_noref_1,4.65,2.85,985
489,Sys_DiT_noref_2,4.62,3.85,985
489,Sys_DiT_noref_3,4.65,3.85,985
490,User_DiT_1,5.0,4.0,991
490,User_DiT_2,5.0,5.0,991
490,User_DiT_3,5.0,5.0,991
490,Sys_DiT_noref_1,4.85,4.62,991
490,Sys_DiT_noref_2,4.65,4.82,991
490,Sys_DiT_noref_3,4.35,2.85,991
491,User_DiT_1,4.44,4.0,991
491,User_DiT_2,4.44,4.0,991
491,User_DiT_3,3.89,4.0,991
491,Sys_DiT_noref_1,4.75,4.2,991
491,Sys_DiT_noref_2,4.65,4.92,991
491,Sys_DiT_noref_3,4.75,3.85,991
492,User_DiT_1,5.0,4.0,991
492,User_DiT_2,5.0,5.0,991
492,User_DiT_3,5.0,5.0,991
492,Sys_DiT_noref_1,4.92,4.85,991
492,Sys_DiT_noref_2,4.85,3.65,991
492,Sys_DiT_noref_3,4.95,4.98,991
493,User_DiT_1,5.0,5.0,991
493,User_DiT_2,5.0,3.0,991
493,User_DiT_3,5.0,4.0,991
493,Sys_DiT_noref_1,4.65,3.2,991
493,Sys_DiT_noref_2,4.65,3.85,991
493,Sys_DiT_noref_3,5.0,5.0,991
494,User_DiT_1,5.0,5.0,991
494,User_DiT_2,4.0,5.0,991
494,User_DiT_3,5.0,4.0,991
494,Sys_DiT_noref_1,3.65,2.85,991
494,Sys_DiT_noref_2,3.85,2.15,991
494,Sys_DiT_noref_3,4.85,4.2,991
495,User_DiT_1,5.0,3.0,999
495,User_DiT_2,5.0,3.0,999
495,User_DiT_3,5.0,3.0,999
495,Sys_DiT_noref_1,4.12,3.65,999
495,Sys_DiT_noref_2,4.12,2.85,999
495,Sys_DiT_noref_3,4.65,2.85,999
496,User_DiT_1,0.56,2.0,999
496,User_DiT_2,0.56,2.0,999
496,User_DiT_3,5.0,2.0,999
496,Sys_DiT_noref_1,4.35,2.65,999
496,Sys_DiT_noref_2,4.65,3.82,999
496,Sys_DiT_noref_3,1.85,1.2,999
497,User_DiT_1,5.0,2.0,999
497,User_DiT_2,5.0,2.0,999
497,User_DiT_3,5.0,4.0,999
497,Sys_DiT_noref_1,4.62,3.85,999
497,Sys_DiT_noref_2,4.12,1.85,999
497,Sys_DiT_noref_3,4.12,1.85,999
498,User_DiT_1,5.0,3.0,999
498,User_DiT_2,5.0,3.0,999
498,User_DiT_3,5.0,3.0,999
498,Sys_DiT_noref_1,4.12,2.35,999
498,Sys_DiT_noref_2,4.85,2.35,999
498,Sys_DiT_noref_3,4.65,3.85,999
499,User_DiT_1,5.0,3.0,999
499,User_DiT_2,5.0,3.0,999
499,User_DiT_3,5.0,3.0,999
499,Sys_DiT_noref_1,3.82,1.47,999
499,Sys_DiT_noref_2,4.65,1.85,999
499,Sys_DiT_noref_3,4.12,1.85,999
