image_id,output_DiT_val_1_alignment_score,output_DiT_val_1_artifact_score,output_DiT_val_2_alignment_score,output_DiT_val_2_artifact_score,output_DiT_val_3_alignment_score,output_DiT_val_3_artifact_score,alignment_score_mean,alignment_score_std,alignment_score_range,alignment_score_min,alignment_score_max,artifact_score_mean,artifact_score_std,artifact_score_range,artifact_score_min,artifact_score_max
000634,4.65,2.4,4.35,2.15,4.2,2.8,4.3999999999999995,0.1870828693386972,0.4500000000000002,4.2,4.65,2.4499999999999997,0.26770630673681683,0.6499999999999999,2.15,2.8
000635,4.12,3.85,4.85,3.65,4.85,2.15,4.6066666666666665,0.3441253001774529,0.7299999999999995,4.12,4.85,3.216666666666667,0.758653778449403,1.7000000000000002,2.15,3.85
000636,4.12,2.38,4.25,3.85,3.82,1.47,4.0633333333333335,0.18006171781426014,0.43000000000000016,3.82,4.25,2.566666666666667,0.9805553981743658,2.38,1.47,3.85
000637,4.35,3.82,3.82,2.15,4.23,3.15,4.133333333333334,0.22691163233490014,0.5299999999999998,3.82,4.35,3.0399999999999996,0.6861972505531239,1.67,2.15,3.82
000638,4.65,1.82,4.65,2.15,4.85,2.15,4.716666666666667,0.094280904158206,0.1999999999999993,4.65,4.85,2.0399999999999996,0.15556349186104038,0.32999999999999985,1.82,2.15
000639,4.65,1.5,4.65,3.85,4.35,1.5,4.55,0.14142135623730984,0.3000000000000007,4.35,4.65,2.283333333333333,1.1078006238589244,2.35,1.5,3.85
000640,2.45,1.35,2.15,0.35,3.82,2.73,2.8066666666666666,0.7269265590293301,1.67,2.15,3.82,1.4766666666666666,0.9757504234633408,2.38,0.35,2.73
000641,3.42,2.65,3.82,4.15,3.25,1.35,3.4966666666666666,0.23893281249943227,0.5699999999999998,3.25,3.82,2.716666666666667,1.1440668201153676,2.8000000000000003,1.35,4.15
000642,4.65,2.38,4.72,1.25,4.65,3.12,4.673333333333334,0.032998316455371934,0.0699999999999994,4.65,4.72,2.25,0.7689386624865905,1.87,1.25,3.12
000643,3.82,2.73,4.25,2.75,4.13,2.55,4.066666666666666,0.18116904322268262,0.43000000000000016,3.82,4.25,2.676666666666667,0.08993825042154702,0.20000000000000018,2.55,2.75
000644,3.85,2.75,4.13,2.4,4.25,2.85,4.076666666666667,0.16759740119968708,0.3999999999999999,3.85,4.25,2.6666666666666665,0.19293061504650383,0.4500000000000002,2.4,2.85
000645,0.0,0.0,1.25,0.85,0.12,0.08,0.4566666666666667,0.5631064631922537,1.25,0.0,1.25,0.31,0.38323187063012737,0.85,0.0,0.85
000646,4.85,3.65,4.85,3.65,4.85,4.12,4.85,0.0,0.0,4.85,4.85,3.8066666666666666,0.221560124771785,0.4700000000000002,3.65,4.12
000647,4.25,4.1,4.25,4.1,3.65,2.75,4.05,0.28284271247461906,0.6000000000000001,3.65,4.25,3.65,0.6363961030678926,1.3499999999999996,2.75,4.1
000648,4.25,3.15,4.25,3.85,4.25,2.35,4.25,0.0,0.0,4.25,4.25,3.1166666666666667,0.6128258770283412,1.5,2.35,3.85
000649,4.25,3.15,3.42,1.68,3.45,2.18,3.706666666666667,0.3843898484033567,0.8300000000000001,3.42,4.25,2.3366666666666664,0.6102640594220031,1.47,1.68,3.15
000650,4.35,2.85,4.25,3.85,4.25,3.15,4.283333333333333,0.047140452079103,0.09999999999999964,4.25,4.35,3.283333333333333,0.41899350299921784,1.0,2.85,3.85
000651,4.12,2.85,4.25,2.35,4.25,2.85,4.206666666666667,0.06128258770283406,0.1299999999999999,4.12,4.25,2.6833333333333336,0.23570226039551584,0.5,2.35,2.85
000652,4.35,3.1,4.65,3.85,4.44,3.2,4.48,0.1256980508997656,0.3000000000000007,4.35,4.65,3.3833333333333333,0.332498955721,0.75,3.1,3.85
000653,3.82,2.73,3.65,2.25,2.85,2.6,3.44,0.422926313518876,0.9699999999999998,2.85,3.82,2.526666666666667,0.20270394394014363,0.48,2.25,2.73
000654,1.11,5.0,1.25,2.15,2.85,3.72,1.736666666666667,0.7893175674101155,1.74,1.11,2.85,3.6233333333333335,1.165513716016342,2.85,2.15,5.0
000655,4.44,1.25,4.65,1.85,4.35,1.65,4.4799999999999995,0.1256980508997656,0.3000000000000007,4.35,4.65,1.5833333333333333,0.24944382578492946,0.6000000000000001,1.25,1.85
000656,4.12,3.78,4.25,3.85,4.12,3.65,4.163333333333334,0.06128258770283406,0.1299999999999999,4.12,4.25,3.76,0.08286535263104042,0.20000000000000018,3.65,3.85
000657,1.85,3.65,0.56,1.25,1.25,2.85,1.22,0.5270673581241775,1.29,0.56,1.85,2.5833333333333335,0.9977753031397177,2.4,1.25,3.65
000658,4.2,2.8,3.42,2.85,3.85,2.15,3.8233333333333337,0.31899146627387326,0.7800000000000002,3.42,4.2,2.6,0.3188521078284832,0.7000000000000002,2.15,2.85
000659,3.85,2.75,4.2,2.8,2.85,1.2,3.6333333333333333,0.5720334100576838,1.35,2.85,4.2,2.25,0.7427426651719063,1.5999999999999999,1.2,2.8
000660,1.11,1.5,2.85,1.42,1.85,1.2,1.9366666666666668,0.7129905718560068,1.74,1.11,2.85,1.3733333333333333,0.12684198393626966,0.30000000000000004,1.2,1.5
000661,0.56,5.0,0.56,5.0,0.62,2.35,0.5800000000000001,0.028284271247461874,0.05999999999999994,0.56,0.62,4.116666666666666,1.2492219800962339,2.65,2.35,5.0
000662,3.85,2.65,3.42,2.15,3.82,2.15,3.6966666666666668,0.1960158723731888,0.43000000000000016,3.42,3.85,2.3166666666666664,0.23570226039551584,0.5,2.15,2.65
000663,2.15,2.35,1.85,2.75,1.85,2.75,1.95,0.14142135623730942,0.2999999999999998,1.85,2.15,2.6166666666666667,0.18856180831641264,0.3999999999999999,2.35,2.75
000664,2.85,2.15,1.85,1.25,1.11,2.85,1.9366666666666668,0.7129905718560068,1.74,1.11,2.85,2.0833333333333335,0.6548960901462834,1.6,1.25,2.85
000665,3.82,3.45,1.25,5.0,2.15,2.85,2.4066666666666667,1.0647795807375138,2.57,1.25,3.82,3.766666666666666,0.9058452161134127,2.15,2.85,5.0
000666,1.25,1.15,0.85,2.35,1.85,4.72,1.3166666666666667,0.41096093353126517,1.0,0.85,1.85,2.7399999999999998,1.483307115873176,3.57,1.15,4.72
000667,3.82,2.15,2.85,2.15,2.15,2.85,2.94,0.6847383928674269,1.67,2.15,3.82,2.3833333333333333,0.32998316455372223,0.7000000000000002,2.15,2.85
000668,2.78,1.85,3.45,3.1,3.45,2.65,3.2266666666666666,0.3158410289299914,0.6700000000000004,2.78,3.45,2.533333333333333,0.5169354139756941,1.25,1.85,3.1
000669,1.25,1.85,1.85,2.75,0.56,1.85,1.22,0.5270673581241775,1.29,0.56,1.85,2.15,0.42426406871192845,0.8999999999999999,1.85,2.75
000670,4.25,2.0,3.82,2.0,4.65,2.0,4.24,0.3389198528659347,0.8300000000000005,3.82,4.65,2.0,0.0,0.0,2.0,2.0
000671,4.85,1.5,4.35,1.5,4.65,1.35,4.616666666666666,0.2054804667656326,0.5,4.35,4.85,1.45,0.07071067811865471,0.1499999999999999,1.35,1.5
000672,3.75,1.5,4.12,1.5,3.42,1.5,3.763333333333333,0.2859292841867646,0.7000000000000002,3.42,4.12,1.5,0.0,0.0,1.5,1.5
000673,4.44,1.5,0.15,1.25,0.0,0.5,1.5300000000000002,2.058591751659372,4.44,0.0,4.44,1.0833333333333333,0.42491829279939874,1.0,0.5,1.5
000674,3.82,1.5,3.82,1.47,3.65,2.85,3.763333333333333,0.08013876853447535,0.16999999999999993,3.65,3.82,1.9400000000000002,0.6435837163881635,1.3800000000000001,1.47,2.85
000675,4.12,2.35,4.12,3.45,4.12,2.87,4.12,0.0,0.0,4.12,4.12,2.8900000000000006,0.44929574521317994,1.1,2.35,3.45
000676,4.25,2.85,3.45,2.85,4.25,3.85,3.983333333333333,0.3771236166328253,0.7999999999999998,3.45,4.25,3.1833333333333336,0.4714045207910317,1.0,2.85,3.85
000677,4.12,1.5,4.2,1.5,4.2,1.5,4.173333333333333,0.03771236166328257,0.08000000000000007,4.12,4.2,1.5,0.0,0.0,1.5,1.5
000678,3.75,1.25,3.75,2.85,4.12,3.85,3.8733333333333335,0.17441967269268177,0.3700000000000001,3.75,4.12,2.65,1.0708252269472673,2.6,1.25,3.85
000679,2.85,1.5,3.45,1.5,3.45,1.5,3.25,0.28284271247461906,0.6000000000000001,2.85,3.45,1.5,0.0,0.0,1.5,1.5
000680,4.2,3.8,4.75,3.85,4.65,3.82,4.533333333333333,0.23921166824012202,0.5499999999999998,4.2,4.75,3.8233333333333337,0.020548046676563368,0.050000000000000266,3.8,3.85
000681,4.85,4.92,4.65,2.85,4.85,4.92,4.783333333333333,0.094280904158206,0.1999999999999993,4.65,4.85,4.2299999999999995,0.9758073580374356,2.07,2.85,4.92
000682,4.65,4.95,4.85,3.75,4.85,4.2,4.783333333333333,0.094280904158206,0.1999999999999993,4.65,4.85,4.3,0.49497474683058335,1.2000000000000002,3.75,4.95
000683,4.85,4.2,4.65,3.1,4.65,2.85,4.716666666666667,0.094280904158206,0.1999999999999993,4.65,4.85,3.3833333333333333,0.5864204028586394,1.35,2.85,4.2
000684,4.85,3.2,4.92,3.85,4.65,2.85,4.806666666666667,0.11440668201153653,0.2699999999999996,4.65,4.92,3.3000000000000003,0.4143267631552018,1.0,2.85,3.85
000685,4.65,2.15,4.65,2.35,4.35,2.15,4.55,0.14142135623730984,0.3000000000000007,4.35,4.65,2.216666666666667,0.09428090415820643,0.20000000000000018,2.15,2.35
000686,4.75,3.85,4.35,3.82,4.65,2.35,4.583333333333333,0.1699673171197597,0.40000000000000036,4.35,4.75,3.34,0.7001428425685718,1.5,2.35,3.85
000687,4.25,3.15,4.35,3.82,4.65,2.38,4.416666666666667,0.1699673171197597,0.40000000000000036,4.25,4.65,3.1166666666666667,0.5883498581248707,1.44,2.38,3.82
000688,4.95,4.98,4.95,4.9,4.2,3.8,4.7,0.3535533905932738,0.75,4.2,4.95,4.56,0.5383926695885327,1.1800000000000006,3.8,4.98
000689,4.2,2.8,4.65,2.85,4.25,3.15,4.366666666666667,0.20138409955990966,0.4500000000000002,4.2,4.65,2.9333333333333336,0.15456030825826172,0.3500000000000001,2.8,3.15
000690,2.85,1.23,2.85,1.25,3.82,2.15,3.1733333333333333,0.4572623851673006,0.9699999999999998,2.85,3.82,1.5433333333333332,0.42905581092544226,0.9199999999999999,1.23,2.15
000691,4.65,3.85,4.65,3.85,4.65,3.85,4.65,0.0,0.0,4.65,4.65,3.85,0.0,0.0,3.85,3.85
000692,3.82,2.15,3.82,2.15,3.82,1.47,3.82,0.0,0.0,3.82,3.82,1.9233333333333331,0.3205550741379015,0.6799999999999999,1.47,2.15
000693,3.82,4.15,2.15,2.85,2.15,2.85,2.7066666666666666,0.7872455497210229,1.67,2.15,3.82,3.283333333333333,0.6128258770283413,1.3000000000000003,2.85,4.15
000694,2.85,2.15,3.82,2.15,3.25,2.15,3.3066666666666666,0.39802289158065035,0.9699999999999998,2.85,3.82,2.15,0.0,0.0,2.15,2.15
000695,3.2,2.8,3.42,2.68,3.75,2.85,3.456666666666667,0.2260285134421957,0.5499999999999998,3.2,3.75,2.776666666666667,0.07133644853010893,0.16999999999999993,2.68,2.85
000696,3.25,3.1,3.85,2.75,3.45,2.85,3.516666666666667,0.24944382578492946,0.6000000000000001,3.25,3.85,2.9,0.14719601443879748,0.3500000000000001,2.75,3.1
000697,3.82,2.65,4.12,3.25,3.42,2.68,3.7866666666666666,0.2867441755680876,0.7000000000000002,3.42,4.12,2.86,0.2760434748368452,0.6000000000000001,2.65,3.25
000698,4.25,2.15,4.25,3.85,3.82,3.15,4.1066666666666665,0.20270394394014368,0.43000000000000016,3.82,4.25,3.0500000000000003,0.6976149845485451,1.7000000000000002,2.15,3.85
000699,3.82,2.75,2.35,2.15,4.25,3.85,3.473333333333333,0.8134835926775386,1.9,2.35,4.25,2.9166666666666665,0.7039570693980959,1.7000000000000002,2.15,3.85
000700,4.65,3.85,4.35,3.85,4.35,3.65,4.45,0.14142135623730984,0.3000000000000007,4.35,4.65,3.783333333333333,0.09428090415820642,0.20000000000000018,3.65,3.85
000701,4.12,3.85,3.65,1.82,4.65,3.82,4.14,0.408493165997507,1.0000000000000004,3.65,4.65,3.1633333333333336,0.9499590634454845,2.0300000000000002,1.82,3.85
000702,4.25,4.1,4.25,4.6,4.15,4.32,4.216666666666667,0.047140452079103,0.09999999999999964,4.15,4.25,4.34,0.2046134567096374,0.5,4.1,4.6
000703,4.25,2.35,4.25,2.35,4.23,2.87,4.243333333333333,0.009428090415820432,0.019999999999999574,4.23,4.25,2.5233333333333334,0.2451303508113365,0.52,2.35,2.87
000704,4.65,2.15,4.25,1.35,4.35,2.15,4.416666666666667,0.1699673171197597,0.40000000000000036,4.25,4.65,1.8833333333333335,0.3771236166328253,0.7999999999999998,1.35,2.15
000705,4.35,3.82,4.85,4.72,4.25,3.85,4.483333333333333,0.26246692913372693,0.5999999999999996,4.25,4.85,4.13,0.41737273509418404,0.8999999999999999,3.82,4.72
000706,3.5,2.8,3.85,2.15,3.82,2.15,3.723333333333333,0.15839472494022294,0.3500000000000001,3.5,3.85,2.3666666666666667,0.30641293851417056,0.6499999999999999,2.15,2.8
000707,3.82,2.73,3.82,2.65,4.12,1.25,3.92,0.14142135623730964,0.30000000000000027,3.82,4.12,2.21,0.6796077299933151,1.48,1.25,2.73
000708,4.12,2.38,4.12,2.35,4.12,2.85,4.12,0.0,0.0,4.12,4.12,2.526666666666667,0.22895899681432533,0.5,2.35,2.85
000709,4.25,2.85,3.85,3.25,4.25,2.35,4.116666666666666,0.18856180831641264,0.3999999999999999,3.85,4.25,2.8166666666666664,0.3681787005729087,0.8999999999999999,2.35,3.25
000710,4.85,2.75,4.85,3.2,4.85,3.75,4.85,0.0,0.0,4.85,4.85,3.233333333333333,0.4089281382128432,1.0,2.75,3.75
000711,2.78,2.55,0.56,2.55,1.85,2.65,1.7299999999999998,0.9102746838180219,2.2199999999999998,0.56,2.78,2.5833333333333335,0.04714045207910321,0.10000000000000009,2.55,2.65
000712,0.0,0.85,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.85,0.85
000713,3.82,2.47,4.25,4.95,3.25,2.85,3.7733333333333334,0.4095797304012438,1.0,3.25,4.25,3.4233333333333333,1.090606355300675,2.48,2.47,4.95
000714,4.2,4.1,3.82,2.65,4.12,3.65,4.046666666666667,0.16357125528513744,0.38000000000000034,3.82,4.2,3.466666666666667,0.605988632089928,1.4499999999999997,2.65,4.1
000715,4.2,2.8,3.25,3.85,4.65,3.82,4.033333333333334,0.5835713800003867,1.4000000000000004,3.25,4.65,3.49,0.48805737367649726,1.0500000000000003,2.8,3.85
000716,4.72,2.85,4.2,2.8,4.65,2.35,4.523333333333333,0.2304102621171393,0.5199999999999996,4.2,4.72,2.6666666666666665,0.22484562605386732,0.5,2.35,2.85
000717,2.78,2.55,1.67,2.4,2.15,2.85,2.1999999999999997,0.45453272709454046,1.1099999999999999,1.67,2.78,2.5999999999999996,0.18708286933869714,0.4500000000000002,2.4,2.85
000718,3.82,2.47,4.25,2.85,4.2,3.1,4.09,0.19200694431886234,0.43000000000000016,3.82,4.25,2.8066666666666666,0.2590152290674988,0.6299999999999999,2.47,3.1
000719,4.75,3.82,4.72,3.85,4.75,2.85,4.739999999999999,0.014142135623731067,0.03000000000000025,4.72,4.75,3.5066666666666664,0.4644949467492144,1.0,2.85,3.85
000720,0.56,3.2,2.85,3.65,2.85,2.6,2.0866666666666664,1.0795163526114626,2.29,0.56,2.85,3.15,0.43011626335213127,1.0499999999999998,2.6,3.65
000721,3.2,2.1,2.85,2.15,3.82,3.65,3.2900000000000005,0.40108187027920694,0.9699999999999998,2.85,3.82,2.6333333333333333,0.7191816336797139,1.5499999999999998,2.1,3.65
000722,3.65,2.85,4.25,3.85,2.15,2.85,3.35,0.8831760866327847,2.1,2.15,4.25,3.1833333333333336,0.4714045207910317,1.0,2.85,3.85
000723,1.85,1.23,3.82,1.5,3.65,2.35,3.106666666666667,0.8913036644276865,1.9699999999999998,1.85,3.82,1.6933333333333334,0.47723742053149565,1.12,1.23,2.35
000724,4.25,3.15,3.85,2.75,4.25,3.15,4.116666666666666,0.18856180831641264,0.3999999999999999,3.85,4.25,3.016666666666667,0.18856180831641264,0.3999999999999999,2.75,3.15
000725,3.42,2.18,3.42,3.15,3.42,2.68,3.42,0.0,0.0,3.42,3.42,2.67,0.3960639678974428,0.9699999999999998,2.18,3.15
000726,0.0,0.5,2.85,1.75,1.85,2.15,1.5666666666666667,1.1806307165616559,2.85,0.0,2.85,1.4666666666666668,0.7027722880769338,1.65,0.5,2.15
000727,1.85,2.42,1.25,2.15,2.15,1.85,1.75,0.3741657386773941,0.8999999999999999,1.25,2.15,2.14,0.23280893453645624,0.5699999999999998,1.85,2.42
000728,2.85,1.25,2.15,3.25,1.25,3.85,2.0833333333333335,0.6548960901462834,1.6,1.25,2.85,2.783333333333333,1.1115554667022045,2.6,1.25,3.85
000729,2.15,2.85,2.85,1.75,2.85,3.12,2.6166666666666667,0.32998316455372223,0.7000000000000002,2.15,2.85,2.5733333333333333,0.5925275427259807,1.37,1.75,3.12
000730,3.25,2.15,3.82,2.15,3.82,2.15,3.6300000000000003,0.26870057685088794,0.5699999999999998,3.25,3.82,2.15,0.0,0.0,2.15,2.15
000731,3.82,2.15,4.65,3.85,4.25,3.15,4.24,0.3389198528659347,0.8300000000000005,3.82,4.65,3.0500000000000003,0.6976149845485451,1.7000000000000002,2.15,3.85
000732,4.25,3.15,1.25,2.15,3.82,3.15,3.106666666666667,1.3245460438286856,3.0,1.25,4.25,2.8166666666666664,0.4714045207910317,1.0,2.15,3.15
000733,3.25,1.85,3.65,1.25,3.25,2.1,3.3833333333333333,0.18856180831641264,0.3999999999999999,3.25,3.65,1.7333333333333334,0.356682242650545,0.8500000000000001,1.25,2.1
000734,0.85,1.5,1.25,1.5,1.11,1.5,1.07,0.16573070526208072,0.4,0.85,1.25,1.5,0.0,0.0,1.5,1.5
000735,4.25,4.1,4.75,4.2,3.75,2.85,4.25,0.408248290463863,1.0,3.75,4.75,3.716666666666667,0.6141841924229425,1.35,2.85,4.2
000736,3.85,1.5,3.45,1.5,4.12,1.5,3.806666666666667,0.2752372713779068,0.6699999999999999,3.45,4.12,1.5,0.0,0.0,1.5,1.5
000737,0.56,1.1,0.56,2.85,0.56,2.15,0.56,0.0,0.0,0.56,0.56,2.033333333333333,0.7191816336797139,1.75,1.1,2.85
000738,3.42,2.0,3.45,2.0,3.45,1.82,3.44,0.014142135623731067,0.03000000000000025,3.42,3.45,1.9400000000000002,0.08485281374238568,0.17999999999999994,1.82,2.0
000739,4.25,2.0,4.12,2.0,3.85,2.75,4.073333333333333,0.16659998666133063,0.3999999999999999,3.85,4.25,2.25,0.3535533905932738,0.75,2.0,2.75
000740,4.65,3.8,4.35,3.12,4.65,3.82,4.55,0.14142135623730984,0.3000000000000007,4.35,4.65,3.58,0.32537158245099795,0.6999999999999997,3.12,3.82
000741,4.75,3.85,3.82,2.47,4.12,3.28,4.23,0.38755644750152207,0.9300000000000002,3.82,4.75,3.1999999999999997,0.5662155066756825,1.38,2.47,3.85
000742,4.65,2.85,4.65,3.85,4.65,3.85,4.65,0.0,0.0,4.65,4.65,3.516666666666667,0.4714045207910317,1.0,2.85,3.85
000744,4.12,2.85,4.65,2.85,4.2,2.8,4.323333333333333,0.23328570942563598,0.5300000000000002,4.12,4.65,2.8333333333333335,0.02357022603955171,0.050000000000000266,2.8,2.85
000745,3.82,2.15,4.65,2.85,3.75,2.15,4.073333333333333,0.40876507787345173,0.9000000000000004,3.75,4.65,2.3833333333333333,0.32998316455372223,0.7000000000000002,2.15,2.85
000746,4.2,2.8,4.25,2.85,4.65,3.8,4.366666666666666,0.20138409955990966,0.4500000000000002,4.2,4.65,3.15,0.4600724580614086,1.0,2.8,3.8
000747,4.35,3.75,3.85,2.15,4.15,2.85,4.116666666666666,0.2054804667656324,0.49999999999999956,3.85,4.35,2.9166666666666665,0.6548960901462834,1.6,2.15,3.75
000748,4.85,3.72,4.85,3.72,4.85,3.72,4.85,0.0,0.0,4.85,4.85,3.72,0.0,0.0,3.72,3.72
000749,3.82,3.45,3.82,2.15,3.82,3.15,3.82,0.0,0.0,3.82,3.82,2.9166666666666665,0.5557777333511024,1.3000000000000003,2.15,3.45
000750,2.85,3.2,3.2,2.8,2.85,3.12,2.966666666666667,0.16499158227686112,0.3500000000000001,2.85,3.2,3.0400000000000005,0.1728197519575431,0.40000000000000036,2.8,3.2
000751,2.85,3.12,2.85,2.65,3.25,2.85,2.983333333333333,0.18856180831641264,0.3999999999999999,2.85,3.25,2.873333333333333,0.1925847576753906,0.4700000000000002,2.65,3.12
000752,4.2,3.8,4.25,4.1,4.25,3.85,4.233333333333333,0.0235702260395515,0.04999999999999982,4.2,4.25,3.9166666666666665,0.13123346456686338,0.2999999999999998,3.8,4.1
000753,3.85,3.72,3.82,2.73,3.82,4.15,3.83,0.014142135623731067,0.03000000000000025,3.82,3.85,3.5333333333333337,0.5945493157753098,1.4200000000000004,2.73,4.15
000754,4.25,3.85,3.82,2.55,4.2,3.8,4.09,0.19200694431886234,0.43000000000000016,3.82,4.25,3.4,0.6013872850889572,1.3000000000000003,2.55,3.85
000755,3.85,4.75,3.2,2.8,3.85,4.75,3.6333333333333333,0.30641293851417056,0.6499999999999999,3.2,3.85,4.1000000000000005,0.9192388155425119,1.9500000000000002,2.8,4.75
000756,3.82,2.47,4.2,4.0,3.82,3.65,3.9466666666666668,0.1791337179005922,0.38000000000000034,3.82,4.2,3.3733333333333335,0.6545397025560956,1.5299999999999998,2.47,4.0
000757,4.35,2.15,4.35,2.15,4.65,3.85,4.45,0.14142135623730984,0.3000000000000007,4.35,4.65,2.716666666666667,0.8013876853447539,1.7000000000000002,2.15,3.85
000758,4.12,3.85,3.82,2.73,4.12,3.65,4.02,0.14142135623730964,0.30000000000000027,3.82,4.12,3.41,0.48771576421791685,1.12,2.73,3.85
000759,2.15,3.25,1.25,0.75,1.85,2.75,1.75,0.3741657386773941,0.8999999999999999,1.25,2.15,2.25,1.0801234497346435,2.5,0.75,3.25
000760,4.65,3.82,4.25,3.85,4.65,3.85,4.516666666666667,0.18856180831641287,0.40000000000000036,4.25,4.65,3.84,0.014142135623731067,0.03000000000000025,3.82,3.85
000761,1.67,2.55,1.11,0.0,1.11,4.85,1.2966666666666669,0.26398653164297764,0.5599999999999998,1.11,1.67,2.4666666666666663,1.9808808366201356,4.85,0.0,4.85
000762,4.65,3.2,4.65,3.85,4.65,2.85,4.65,0.0,0.0,4.65,4.65,3.3000000000000003,0.4143267631552018,1.0,2.85,3.85
000763,4.44,2.55,4.65,3.82,4.12,2.85,4.403333333333333,0.21791945504908214,0.5300000000000002,4.12,4.65,3.073333333333333,0.5419922098661156,1.27,2.55,3.82
000764,4.75,3.2,3.82,2.45,4.92,4.15,4.496666666666667,0.4834827355299831,1.1,3.82,4.92,3.266666666666667,0.6956212251569737,1.7000000000000002,2.45,4.15
000765,4.25,3.85,4.35,3.25,4.12,3.85,4.239999999999999,0.09416297927883671,0.22999999999999954,4.12,4.35,3.65,0.28284271247461906,0.6000000000000001,3.25,3.85
000766,4.44,3.2,4.44,3.7,4.44,3.7,4.44,0.0,0.0,4.44,4.44,3.5333333333333337,0.23570226039551584,0.5,3.2,3.7
000767,4.25,2.75,4.25,3.85,3.82,2.15,4.1066666666666665,0.20270394394014368,0.43000000000000016,3.82,4.25,2.9166666666666665,0.7039570693980959,1.7000000000000002,2.15,3.85
000768,4.65,3.85,4.44,3.2,4.65,3.85,4.58,0.09899494936611664,0.20999999999999996,4.44,4.65,3.6333333333333333,0.30641293851417056,0.6499999999999999,3.2,3.85
000769,4.2,1.5,4.65,1.5,4.35,2.85,4.4,0.1870828693386972,0.4500000000000002,4.2,4.65,1.95,0.6363961030678928,1.35,1.5,2.85
000770,4.85,4.95,4.85,4.92,4.95,4.98,4.883333333333333,0.04714045207910342,0.10000000000000053,4.85,4.95,4.95,0.024494897427831983,0.0600000000000005,4.92,4.98
000771,4.85,3.8,4.85,4.2,4.35,2.85,4.683333333333333,0.23570226039551584,0.5,4.35,4.85,3.6166666666666667,0.566176258382101,1.35,2.85,4.2
000772,1.85,0.15,0.56,0.1,1.85,0.15,1.42,0.6081118318204309,1.29,0.56,1.85,0.13333333333333333,0.02357022603955158,0.04999999999999999,0.1,0.15
000773,1.25,2.45,2.85,2.72,4.65,3.85,2.9166666666666665,1.3888444437333107,3.4000000000000004,1.25,4.65,3.0066666666666664,0.6064285246882402,1.4,2.45,3.85
000774,4.13,1.1,3.65,1.25,3.65,1.25,3.81,0.2262741699796952,0.48,3.65,4.13,1.2,0.07071067811865471,0.1499999999999999,1.1,1.25
000775,4.25,2.15,1.25,0.85,1.25,1.85,2.25,1.4142135623730951,3.0,1.25,4.25,1.6166666666666665,0.5557777333511021,1.2999999999999998,0.85,2.15
000776,4.85,4.92,4.85,4.92,4.85,4.92,4.85,0.0,0.0,4.85,4.85,4.92,0.0,0.0,4.92,4.92
000777,4.85,4.95,4.2,4.9,4.95,4.98,4.666666666666667,0.33249895572099997,0.75,4.2,4.95,4.943333333333334,0.03299831645537223,0.08000000000000007,4.9,4.98
000778,4.85,4.92,4.85,3.72,4.85,4.92,4.85,0.0,0.0,4.85,4.85,4.5200000000000005,0.5656854249492379,1.1999999999999997,3.72,4.92
000779,4.65,2.75,4.72,2.55,4.85,3.72,4.74,0.08286535263104008,0.1999999999999993,4.65,4.85,3.0066666666666664,0.5109685791600976,1.1700000000000004,2.55,3.72
000780,4.2,2.8,4.35,2.65,4.12,2.87,4.223333333333334,0.09533566430716706,0.22999999999999954,4.12,4.35,2.7733333333333334,0.09177266598624143,0.2200000000000002,2.65,2.87
000781,3.65,2.25,3.82,2.15,3.82,2.45,3.763333333333333,0.08013876853447535,0.16999999999999993,3.65,3.82,2.2833333333333337,0.12472191289246481,0.30000000000000027,2.15,2.45
000782,2.85,1.23,1.85,1.23,2.15,1.23,2.283333333333333,0.41899350299921784,1.0,1.85,2.85,1.23,0.0,0.0,1.23,1.23
000783,4.12,2.85,4.25,2.15,4.12,2.35,4.163333333333334,0.06128258770283406,0.1299999999999999,4.12,4.25,2.4499999999999997,0.29439202887759497,0.7000000000000002,2.15,2.85
000784,4.35,2.15,4.65,3.82,4.12,2.87,4.373333333333334,0.21699974398346403,0.5300000000000002,4.12,4.65,2.9466666666666668,0.6839265717571993,1.67,2.15,3.82
000785,4.35,2.85,4.2,2.8,4.44,2.25,4.330000000000001,0.09899494936611669,0.2400000000000002,4.2,4.44,2.6333333333333333,0.27182510717166813,0.6000000000000001,2.25,2.85
000786,3.82,2.0,4.12,2.0,4.35,2.0,4.096666666666667,0.2169997439834639,0.5299999999999998,3.82,4.35,2.0,0.0,0.0,2.0,2.0
000787,3.82,2.15,3.82,1.47,4.12,1.35,3.92,0.14142135623730964,0.30000000000000027,3.82,4.12,1.656666666666667,0.3522625283632774,0.7999999999999998,1.35,2.15
000788,3.65,2.15,3.82,2.0,3.82,1.47,3.763333333333333,0.08013876853447535,0.16999999999999993,3.65,3.82,1.8733333333333333,0.2916999980954557,0.6799999999999999,1.47,2.15
000790,0.0,2.8,0.0,2.8,0.15,2.35,0.049999999999999996,0.07071067811865475,0.15,0.0,0.15,2.65,0.21213203435596414,0.44999999999999973,2.35,2.8
000791,0.15,3.2,0.15,1.85,4.85,2.15,1.7166666666666666,2.215601247717849,4.699999999999999,0.15,4.85,2.4000000000000004,0.5787918451395113,1.35,1.85,3.2
